window_id,side,first_touch_time,entry_time,entry_price,spike_min,spike_max,exit_reason,exit_time,exit_price,pnl_per_share,pnl_invested,winner_at_settle,time_held,sl_triggered,tp_triggered,dynamic_sl_level
25_11_27_10_30_10_45,DOWN,1957.683,1967.683,93,89,94,TAKE_PROFIT,2086.075,97,0.04,0.043,DOWN,118.39,False,True,86
25_11_27_10_45_11_00,UP,3525.302,3535.302,91,90,94,TAKE_PROFIT,3542.469,97,0.06,0.0659,UP,7.17,False,True,86
25_11_27_11_00_11_15,DOWN,532.635,542.635,91,90,93,TAKE_PROFIT,681.449,97,0.06,0.0659,DOWN,138.81,False,True,86
25_11_27_11_45_12_00,DOWN,3409.663,3419.663,91,89,93,TAKE_PROFIT,3431.856,97,0.06,0.0659,DOWN,12.19,False,True,86
25_11_27_12_00_12_15,UP,700.091,710.091,91,89,93,STOP_LOSS,755.945,85,-0.06,-0.0659,UP,45.85,True,False,86
25_11_27_15_30_15_45,DOWN,2420.223,2430.223,91,90,94,TAKE_PROFIT,2492.031,97,0.06,0.0659,DOWN,61.81,False,True,86
25_11_27_15_45_16_00,UP,3422.841,3432.841,91,90,94,TAKE_PROFIT,3482.852,97,0.06,0.0659,UP,50.01,False,True,86
25_11_27_16_00_16_15,UP,815.768,825.768,91,90,97,TAKE_PROFIT,825.924,97,0.06,0.0659,UP,0.16,False,True,86
25_11_27_16_15_16_30,DOWN,1710.64,1720.64,91,90,95,STOP_LOSS,1722.6,84,-0.07,-0.0769,DOWN,1.96,True,False,86
25_11_27_18_00_18_15,DOWN,771.033,781.033,91,93,94,TAKE_PROFIT,783.249,97,0.06,0.0659,DOWN,2.22,False,True,86
25_11_27_18_30_18_45,UP,2300.802,2310.802,92,92,97,TAKE_PROFIT,2311.36,97,0.05,0.0543,UP,0.56,False,True,86
25_11_27_19_30_19_45,UP,2513.302,2523.302,91,93,95,TAKE_PROFIT,2577.504,97,0.06,0.0659,UP,54.2,False,True,86
25_11_27_19_45_20_00,DOWN,3075.659,3085.659,91,93,94,TAKE_PROFIT,3155.631,97,0.06,0.0659,DOWN,69.97,False,True,86
25_11_27_20_00_20_15,DOWN,855.925,865.925,91,90,97,TAKE_PROFIT,866.294,97,0.06,0.0659,DOWN,0.37,False,True,86
25_11_27_20_45_21_00,DOWN,3546.635,3556.635,91,88,94,TAKE_PROFIT,3564.341,97,0.06,0.0659,DOWN,7.71,False,True,86
25_11_27_21_00_21_15,DOWN,357.338,367.338,91,88,93,STOP_LOSS,477.182,85,-0.06,-0.0659,DOWN,109.84,True,False,86
25_11_27_21_30_21_45,UP,2581.709,2591.709,92,92,97,TAKE_PROFIT,2592.366,97,0.05,0.0543,UP,0.66,False,True,86
25_11_27_22_00_22_15,UP,822.654,832.654,91,89,97,TAKE_PROFIT,832.99,97,0.06,0.0659,UP,0.34,False,True,86
25_11_27_22_30_22_45,DOWN,2185.412,2195.412,91,92,95,TAKE_PROFIT,2294.83,97,0.06,0.0659,DOWN,99.42,False,True,86
25_11_27_22_45_23_00,UP,3441.515,3451.515,92,91,93,TAKE_PROFIT,3486.982,97,0.05,0.0543,UP,35.47,False,True,86
25_11_28_00_15_00_30,UP,1511.596,1521.596,91,91,94,TAKE_PROFIT,1568.105,97,0.06,0.0659,UP,46.51,False,True,86
25_11_28_00_30_00_45,UP,2141.244,2151.244,91,90,94,TAKE_PROFIT,2178.1,97,0.06,0.0659,DOWN,26.86,False,True,86
25_11_28_00_45_01_00,DOWN,3506.38,3516.38,91,88,96,TAKE_PROFIT,3528.635,97,0.06,0.0659,DOWN,12.26,False,True,86
25_11_28_01_00_01_15,DOWN,534.881,544.881,92,92,95,TAKE_PROFIT,554.323,97,0.05,0.0543,DOWN,9.44,False,True,86
25_11_28_01_15_01_30,UP,1541.613,1551.613,91,92,93,TAKE_PROFIT,1608.495,97,0.06,0.0659,UP,56.88,False,True,86
25_11_28_01_30_01_45,UP,2449.354,2459.354,92,92,93,TAKE_PROFIT,2538.775,97,0.05,0.0543,UP,79.42,False,True,86
25_11_28_02_45_03_00,UP,3217.593,3227.593,91,91,93,TAKE_PROFIT,3265.811,97,0.06,0.0659,UP,38.22,False,True,86
25_11_28_03_00_03_15,UP,728.068,738.068,92,89,95,STOP_LOSS,739.383,85,-0.07,-0.0761,UP,1.32,True,False,86
25_11_28_04_00_04_15,UP,629.403,639.403,91,89,95,TAKE_PROFIT,648.544,97,0.06,0.0659,UP,9.14,False,True,86
25_11_28_04_30_04_45,UP,2541.741,2551.741,91,91,94,TAKE_PROFIT,2595.032,97,0.06,0.0659,UP,43.29,False,True,86
25_11_28_07_15_07_30,UP,1393.069,1403.069,91,90,97,TAKE_PROFIT,1503.352,97,0.06,0.0659,UP,100.28,False,True,86
25_11_28_08_00_08_15,UP,477.451,487.451,91,90,93,STOP_LOSS,525.577,85,-0.06,-0.0659,UP,38.13,True,False,86
25_11_28_09_15_09_30,DOWN,1675.636,1685.636,92,91,94,TAKE_PROFIT,1707.518,97,0.05,0.0543,DOWN,21.88,False,True,86
25_11_28_10_45_11_00,UP,3117.917,3127.917,91,90,93,TAKE_PROFIT,3155.924,97,0.06,0.0659,UP,28.01,False,True,86
25_11_28_11_15_11_30,DOWN,1609.451,1619.451,92,91,93,TAKE_PROFIT,1650.453,97,0.05,0.0543,DOWN,31.0,False,True,86
25_11_28_11_30_11_45,UP,2646.711,2656.711,93,96,99,TAKE_PROFIT,2656.842,97,0.04,0.043,UP,0.13,False,True,86
25_11_28_12_00_12_15,UP,471.03,481.03,92,91,93,TAKE_PROFIT,721.044,97,0.05,0.0543,UP,240.01,False,True,86
25_11_28_12_30_12_45,DOWN,2569.771,2579.771,91,90,94,TAKE_PROFIT,2618.864,97,0.06,0.0659,DOWN,39.09,False,True,86
25_11_28_13_00_13_15,DOWN,775.752,785.752,91,90,97,TAKE_PROFIT,786.257,97,0.06,0.0659,DOWN,0.5,False,True,86
25_11_28_14_00_14_15,DOWN,767.332,777.332,93,91,95,TAKE_PROFIT,796.95,97,0.04,0.043,DOWN,19.62,False,True,86
25_11_28_15_00_15_15,DOWN,575.499,585.499,91,91,93,STOP_LOSS,626.051,85,-0.06,-0.0659,UP,40.55,True,False,86
25_11_28_17_00_17_15,UP,578.382,588.382,91,91,93,TAKE_PROFIT,617.431,97,0.06,0.0659,DOWN,29.05,False,True,86
25_11_28_18_00_18_15,UP,705.253,715.253,93,91,95,TAKE_PROFIT,733.815,97,0.04,0.043,UP,18.56,False,True,86
25_11_28_18_15_18_30,DOWN,1453.485,1463.485,91,90,96,TAKE_PROFIT,1475.531,97,0.06,0.0659,DOWN,12.05,False,True,86
25_11_28_19_00_19_15,UP,726.764,736.764,91,90,95,TAKE_PROFIT,745.761,97,0.06,0.0659,UP,9.0,False,True,86
25_11_28_19_15_19_30,UP,1393.594,1403.594,91,91,93,STOP_LOSS,1440.122,85,-0.06,-0.0659,UP,36.53,True,False,86
25_11_28_20_30_20_45,DOWN,2470.574,2480.574,91,92,93,STOP_LOSS,2516.846,85,-0.06,-0.0659,DOWN,36.27,True,False,86
25_11_28_20_45_21_00,UP,3513.907,3523.907,91,89,99,TAKE_PROFIT,3526.082,97,0.06,0.0659,UP,2.17,False,True,86
25_11_28_21_45_22_00,DOWN,3128.612,3138.612,92,92,95,TAKE_PROFIT,3146.91,97,0.05,0.0543,DOWN,8.3,False,True,86
25_11_28_22_00_22_15,UP,764.03,774.03,92,91,98,TAKE_PROFIT,777.146,97,0.05,0.0543,DOWN,3.12,False,True,86
25_11_28_22_15_22_30,UP,1572.129,1582.129,93,92,97,TAKE_PROFIT,1587.214,97,0.04,0.043,UP,5.09,False,True,86
25_11_28_23_15_23_30,DOWN,1473.614,1483.614,93,90,94,STOP_LOSS,1521.188,84,-0.09,-0.0968,DOWN,37.57,True,False,86
25_11_28_23_30_23_45,UP,2605.947,2615.947,93,91,98,TAKE_PROFIT,2619.493,97,0.04,0.043,UP,3.55,False,True,86
25_11_28_23_45_00_00,DOWN,3303.936,3313.936,91,90,96,TAKE_PROFIT,3363.444,97,0.06,0.0659,DOWN,49.51,False,True,86
25_11_29_00_30_00_45,UP,2552.403,2562.403,91,92,97,TAKE_PROFIT,2566.354,97,0.06,0.0659,UP,3.95,False,True,86
25_11_29_00_45_01_00,DOWN,3349.248,3359.248,92,92,94,TAKE_PROFIT,3408.584,97,0.05,0.0543,DOWN,49.34,False,True,86
25_11_29_01_15_01_30,DOWN,1575.523,1585.523,91,90,96,TAKE_PROFIT,1622.08,97,0.06,0.0659,DOWN,36.56,False,True,86
25_11_29_01_45_02_00,UP,3400.948,3410.948,91,91,93,STOP_LOSS,3433.591,73,-0.18,-0.1978,UP,22.64,True,False,86
25_11_29_03_15_03_30,DOWN,1480.257,1490.257,91,93,94,TAKE_PROFIT,1512.708,97,0.06,0.0659,DOWN,22.45,False,True,86
25_11_29_04_30_04_45,UP,2146.304,2156.304,92,90,94,STOP_LOSS,2223.982,85,-0.07,-0.0761,UP,67.68,True,False,86
25_11_29_06_00_06_15,UP,708.558,718.558,91,93,94,TAKE_PROFIT,723.687,97,0.06,0.0659,UP,5.13,False,True,86
25_11_29_06_15_06_30,DOWN,1174.318,1184.318,91,90,93,TAKE_PROFIT,1267.773,97,0.06,0.0659,DOWN,83.45,False,True,86
25_11_29_06_45_07_00,UP,3506.737,3516.737,91,90,95,TAKE_PROFIT,3520.11,97,0.06,0.0659,UP,3.37,False,True,86
25_11_29_07_15_07_30,DOWN,1688.815,1698.815,93,93,98,TAKE_PROFIT,1701.815,97,0.04,0.043,DOWN,3.0,False,True,86
25_11_29_07_30_07_45,DOWN,2241.362,2251.362,91,90,93,STOP_LOSS,2311.059,85,-0.06,-0.0659,DOWN,59.7,True,False,86
25_11_29_07_45_08_00,UP,3356.692,3366.692,91,91,94,TAKE_PROFIT,3374.249,97,0.06,0.0659,UP,7.56,False,True,86
25_11_29_08_00_08_15,UP,619.49,629.49,91,92,94,TAKE_PROFIT,647.23,97,0.06,0.0659,UP,17.74,False,True,86
25_11_29_08_30_08_45,UP,2553.419,2563.419,91,92,95,TAKE_PROFIT,2606.146,97,0.06,0.0659,UP,42.73,False,True,86
25_11_29_09_00_09_15,DOWN,533.739,543.739,91,90,95,TAKE_PROFIT,621.037,97,0.06,0.0659,DOWN,77.3,False,True,86
25_11_29_09_15_09_30,DOWN,1698.483,1708.483,91,89,99,TAKE_PROFIT,1708.968,97,0.06,0.0659,DOWN,0.49,False,True,86
25_11_29_09_30_09_45,UP,2521.849,2531.849,93,92,96,TAKE_PROFIT,2598.173,97,0.04,0.043,UP,66.32,False,True,86
25_11_29_09_45_10_00,DOWN,3505.822,3515.822,91,92,93,TAKE_PROFIT,3536.598,97,0.06,0.0659,DOWN,20.78,False,True,86
25_11_29_11_15_11_30,DOWN,1480.637,1490.637,91,89,93,TAKE_PROFIT,1526.479,97,0.06,0.0659,DOWN,35.84,False,True,86
25_11_29_14_30_14_45,DOWN,2606.801,2616.801,91,90,96,TAKE_PROFIT,2617.001,97,0.06,0.0659,DOWN,0.2,False,True,86
25_11_29_15_30_15_45,DOWN,2697.888,2707.888,91,93,98,SETTLEMENT_WIN,2699.591,100,0.09,0.0989,DOWN,-8.3,False,False,86
25_11_29_16_00_16_15,DOWN,511.051,521.0509999999999,92,91,94,TAKE_PROFIT,525.416,97,0.05,0.0543,DOWN,4.37,False,True,86
25_11_29_18_00_18_15,UP,676.265,686.265,91,91,94,TAKE_PROFIT,731.24,97,0.06,0.0659,DOWN,44.98,False,True,86
25_11_29_18_15_18_30,DOWN,1629.776,1639.776,91,90,95,TAKE_PROFIT,1667.555,97,0.06,0.0659,DOWN,27.78,False,True,86
25_11_29_19_45_20_00,UP,3574.108,3584.108,91,88,96,TAKE_PROFIT,3586.809,97,0.06,0.0659,UP,2.7,False,True,86
25_11_29_20_00_20_15,DOWN,184.641,194.641,93,88,93,TAKE_PROFIT,363.961,97,0.04,0.043,DOWN,169.32,False,True,86
25_11_29_21_45_22_00,DOWN,3541.855,3551.855,91,92,99,TAKE_PROFIT,3552.001,97,0.06,0.0659,DOWN,0.15,False,True,86
25_11_29_22_30_22_45,UP,2230.961,2240.961,91,90,93,STOP_LOSS,2281.674,85,-0.06,-0.0659,UP,40.71,True,False,86
25_11_29_23_00_23_15,DOWN,775.99,785.99,91,89,93,TAKE_PROFIT,848.207,97,0.06,0.0659,DOWN,62.22,False,True,86
25_11_30_00_15_00_30,DOWN,1744.676,1754.676,91,90,97,TAKE_PROFIT,1754.764,97,0.06,0.0659,DOWN,0.09,False,True,86
25_11_30_01_00_01_15,UP,319.135,329.135,91,92,95,TAKE_PROFIT,530.709,97,0.06,0.0659,UP,201.57,False,True,86
25_11_30_01_45_02_00,DOWN,3358.731,3368.731,91,89,95,TAKE_PROFIT,3375.986,97,0.06,0.0659,DOWN,7.25,False,True,86
25_11_30_02_15_02_30,UP,1789.522,1799.522,91,89,99,SETTLEMENT_WIN,1794.435,100,0.09,0.0989,UP,-5.09,False,False,86
25_11_30_02_30_02_45,DOWN,2256.347,2266.347,91,91,93,TAKE_PROFIT,2401.815,97,0.06,0.0659,DOWN,135.47,False,True,86
25_11_30_03_00_03_15,DOWN,517.828,527.828,91,90,94,TAKE_PROFIT,535.287,97,0.06,0.0659,DOWN,7.46,False,True,86
25_11_30_03_30_03_45,UP,2409.092,2419.092,92,91,94,TAKE_PROFIT,2425.794,97,0.05,0.0543,UP,6.7,False,True,86
25_11_30_04_15_04_30,DOWN,1543.719,1553.719,93,93,97,TAKE_PROFIT,1670.044,97,0.04,0.043,DOWN,116.33,False,True,86
25_11_30_04_30_04_45,DOWN,2555.358,2565.358,91,88,93,TAKE_PROFIT,2592.197,97,0.06,0.0659,DOWN,26.84,False,True,86
25_11_30_05_30_05_45,UP,2402.615,2412.615,91,90,93,TAKE_PROFIT,2454.753,97,0.06,0.0659,UP,42.14,False,True,86
25_11_30_06_30_06_45,UP,2690.595,2700.595,91,90,99,SETTLEMENT_WIN,2696.493,100,0.09,0.0989,UP,-4.1,False,False,86
25_11_30_06_45_07_00,DOWN,3416.801,3426.801,91,91,93,TAKE_PROFIT,3470.198,97,0.06,0.0659,DOWN,43.4,False,True,86
25_11_30_07_15_07_30,DOWN,1758.0,1768.0,91,89,94,TAKE_PROFIT,1775.918,97,0.06,0.0659,DOWN,7.92,False,True,86
25_11_30_07_30_07_45,DOWN,2521.264,2531.264,92,89,94,TAKE_PROFIT,2545.909,97,0.05,0.0543,DOWN,14.64,False,True,86
25_11_30_08_00_08_15,UP,650.372,660.372,91,89,93,STOP_LOSS,727.092,84,-0.07,-0.0769,UP,66.72,True,False,86
25_11_30_08_15_08_30,UP,1318.22,1328.22,91,92,95,TAKE_PROFIT,1389.599,97,0.06,0.0659,UP,61.38,False,True,86
25_11_30_09_15_09_30,DOWN,1558.894,1568.894,91,89,94,TAKE_PROFIT,1578.902,97,0.06,0.0659,DOWN,10.01,False,True,86
25_11_30_10_15_10_30,UP,1501.988,1511.988,91,93,95,TAKE_PROFIT,1552.926,97,0.06,0.0659,UP,40.94,False,True,86
25_11_30_11_45_12_00,DOWN,3205.125,3215.125,93,90,96,STOP_LOSS,3250.175,84,-0.09,-0.0968,DOWN,35.05,True,False,86
25_11_30_12_30_12_45,UP,2574.977,2584.977,91,92,98,TAKE_PROFIT,2585.401,97,0.06,0.0659,UP,0.42,False,True,86
25_11_30_13_15_13_30,UP,1097.178,1107.178,92,88,93,TAKE_PROFIT,1209.28,97,0.05,0.0543,UP,102.1,False,True,86
25_11_30_13_30_13_45,DOWN,2484.392,2494.392,91,91,96,TAKE_PROFIT,2497.683,97,0.06,0.0659,DOWN,3.29,False,True,86
25_11_30_14_45_15_00,UP,3259.804,3269.804,91,89,93,TAKE_PROFIT,3405.96,97,0.06,0.0659,UP,136.16,False,True,86
25_11_30_15_00_15_15,DOWN,349.182,359.182,91,90,93,TAKE_PROFIT,492.449,97,0.06,0.0659,DOWN,133.27,False,True,86
25_11_30_16_00_16_15,UP,803.425,813.425,91,90,98,TAKE_PROFIT,813.736,97,0.06,0.0659,UP,0.31,False,True,86
25_11_30_16_15_16_30,UP,1238.464,1248.464,91,91,93,TAKE_PROFIT,1265.266,97,0.06,0.0659,UP,16.8,False,True,86
25_11_30_17_15_17_30,DOWN,1751.084,1761.084,91,91,96,TAKE_PROFIT,1765.739,97,0.06,0.0659,DOWN,4.65,False,True,86
25_11_30_18_45_19_00,UP,3243.172,3253.172,91,90,95,TAKE_PROFIT,3357.307,97,0.06,0.0659,UP,104.13,False,True,86
25_11_30_20_15_20_30,DOWN,1220.829,1230.829,91,90,95,TAKE_PROFIT,1327.442,97,0.06,0.0659,DOWN,96.61,False,True,86
25_11_30_21_45_22_00,UP,3259.166,3269.166,91,90,95,TAKE_PROFIT,3373.687,97,0.06,0.0659,UP,104.52,False,True,86
25_11_30_23_30_23_45,DOWN,2378.907,2388.907,92,92,94,TAKE_PROFIT,2407.944,97,0.05,0.0543,DOWN,19.04,False,True,86
25_12_01_00_00_00_15,DOWN,246.977,256.977,91,89,94,TAKE_PROFIT,270.0,97,0.06,0.0659,DOWN,13.02,False,True,86
25_12_01_02_15_02_30,DOWN,1400.274,1410.274,91,91,94,TAKE_PROFIT,1451.869,97,0.06,0.0659,DOWN,41.6,False,True,86
25_12_01_04_00_04_15,DOWN,599.378,609.378,91,90,95,STOP_LOSS,665.3,85,-0.06,-0.0659,DOWN,55.92,True,False,86
25_12_01_05_15_05_30,UP,1539.781,1549.781,92,91,95,TAKE_PROFIT,1550.91,97,0.05,0.0543,UP,1.13,False,True,86
25_12_01_07_15_07_30,UP,1645.83,1655.83,93,89,94,TAKE_PROFIT,1661.585,97,0.04,0.043,UP,5.76,False,True,86
25_12_01_07_30_07_45,UP,2312.94,2322.94,91,91,95,TAKE_PROFIT,2326.479,97,0.06,0.0659,UP,3.54,False,True,86
25_12_01_07_45_08_00,UP,3488.106,3498.106,91,88,94,TAKE_PROFIT,3504.191,97,0.06,0.0659,UP,6.08,False,True,86
25_12_01_08_00_08_15,DOWN,709.949,719.949,91,90,94,TAKE_PROFIT,726.551,97,0.06,0.0659,DOWN,6.6,False,True,86
25_12_01_08_30_08_45,UP,2531.856,2541.856,91,89,93,TAKE_PROFIT,2558.775,97,0.06,0.0659,UP,16.92,False,True,86
25_12_01_11_30_11_45,DOWN,2431.221,2441.221,91,91,93,STOP_LOSS,2447.807,85,-0.06,-0.0659,DOWN,6.59,True,False,86
25_12_01_11_45_12_00,DOWN,3529.937,3539.937,93,92,99,TAKE_PROFIT,3540.226,97,0.04,0.043,DOWN,0.29,False,True,86
25_12_01_13_00_13_15,UP,141.515,151.515,91,91,96,TAKE_PROFIT,212.937,97,0.06,0.0659,UP,61.42,False,True,86
25_12_01_13_45_14_00,UP,3183.554,3193.554,91,89,94,TAKE_PROFIT,3229.579,97,0.06,0.0659,UP,36.03,False,True,86
25_12_01_14_15_14_30,DOWN,1518.372,1528.372,91,91,93,STOP_LOSS,1546.394,85,-0.06,-0.0659,UP,18.02,True,False,86
25_12_01_16_15_16_30,UP,1503.79,1513.79,91,88,97,TAKE_PROFIT,1514.011,97,0.06,0.0659,UP,0.22,False,True,86
25_12_01_16_30_16_45,UP,2241.278,2251.278,91,89,94,TAKE_PROFIT,2254.789,97,0.06,0.0659,UP,3.51,False,True,86
25_12_01_17_00_17_15,UP,412.145,422.145,91,90,93,TAKE_PROFIT,459.662,97,0.06,0.0659,UP,37.52,False,True,86
25_12_01_17_45_18_00,DOWN,3354.528,3364.528,92,91,95,TAKE_PROFIT,3410.578,97,0.05,0.0543,DOWN,46.05,False,True,86
25_12_01_18_00_18_15,UP,666.534,676.534,91,91,93,TAKE_PROFIT,704.915,97,0.06,0.0659,UP,28.38,False,True,86
25_12_01_18_15_18_30,DOWN,1621.379,1631.379,93,93,95,TAKE_PROFIT,1634.986,97,0.04,0.043,DOWN,3.61,False,True,86
25_12_01_18_45_19_00,UP,3298.084,3308.084,91,90,94,TAKE_PROFIT,3328.492,97,0.06,0.0659,UP,20.41,False,True,86
25_12_01_20_30_20_45,UP,2589.53,2599.53,91,91,95,TAKE_PROFIT,2609.093,97,0.06,0.0659,UP,9.56,False,True,86
25_12_01_21_15_21_30,UP,1247.133,1257.133,91,89,94,TAKE_PROFIT,1338.722,97,0.06,0.0659,UP,81.59,False,True,86
25_12_01_22_15_22_30,DOWN,1739.992,1749.992,91,90,96,STOP_LOSS,1750.797,84,-0.07,-0.0769,DOWN,0.81,True,False,86
25_12_01_22_30_22_45,UP,2477.936,2487.936,91,91,95,TAKE_PROFIT,2494.846,97,0.06,0.0659,UP,6.91,False,True,86
25_12_01_22_45_23_00,DOWN,3568.106,3578.106,93,92,97,TAKE_PROFIT,3578.188,97,0.04,0.043,DOWN,0.08,False,True,86
25_12_02_00_00_00_15,UP,424.775,434.775,91,88,94,TAKE_PROFIT,443.563,97,0.06,0.0659,UP,8.79,False,True,86
25_12_02_00_15_00_30,UP,1797.191,1807.191,93,94,97,SETTLEMENT_WIN,1799.607,100,0.07,0.0753,UP,-7.58,False,False,86
25_12_02_00_45_01_00,UP,2998.628,3008.628,91,89,94,TAKE_PROFIT,3163.908,97,0.06,0.0659,UP,155.28,False,True,86
25_12_02_01_15_01_30,DOWN,1745.056,1755.056,91,89,94,TAKE_PROFIT,1767.576,97,0.06,0.0659,DOWN,12.52,False,True,86
25_12_02_01_30_01_45,DOWN,2509.467,2519.467,91,90,93,TAKE_PROFIT,2526.182,97,0.06,0.0659,DOWN,6.71,False,True,86
25_12_02_01_45_02_00,DOWN,3359.917,3369.917,91,90,93,TAKE_PROFIT,3408.948,97,0.06,0.0659,DOWN,39.03,False,True,86
25_12_02_02_15_02_30,UP,1107.374,1117.374,91,89,93,STOP_LOSS,1210.768,85,-0.06,-0.0659,UP,93.39,True,False,86
25_12_02_03_15_03_30,DOWN,1263.318,1273.318,91,90,94,TAKE_PROFIT,1291.778,97,0.06,0.0659,DOWN,18.46,False,True,86
25_12_02_04_00_04_15,UP,737.104,747.104,91,90,94,TAKE_PROFIT,762.045,97,0.06,0.0659,UP,14.94,False,True,86
25_12_02_04_15_04_30,DOWN,1690.975,1700.975,93,93,99,TAKE_PROFIT,1703.17,97,0.04,0.043,DOWN,2.2,False,True,86
25_12_02_04_45_05_00,UP,3579.502,3589.502,93,94,99,TAKE_PROFIT,3589.596,97,0.04,0.043,UP,0.09,False,True,86
25_12_02_05_00_05_15,DOWN,371.06,381.06,91,89,93,STOP_LOSS,420.787,85,-0.06,-0.0659,UP,39.73,True,False,86
25_12_02_06_45_07_00,DOWN,3448.216,3458.216,91,92,93,STOP_LOSS,3493.524,85,-0.06,-0.0659,DOWN,35.31,True,False,86
25_12_02_07_15_07_30,DOWN,1761.908,1771.908,91,88,98,TAKE_PROFIT,1779.104,97,0.06,0.0659,DOWN,7.2,False,True,86
25_12_02_08_00_08_15,DOWN,509.762,519.762,91,90,93,TAKE_PROFIT,601.759,97,0.06,0.0659,DOWN,82.0,False,True,86
25_12_02_09_00_09_15,UP,333.127,343.127,91,90,93,TAKE_PROFIT,390.311,97,0.06,0.0659,UP,47.18,False,True,86
25_12_02_10_45_11_00,UP,2910.411,2920.411,91,92,94,STOP_LOSS,2945.414,85,-0.06,-0.0659,UP,25.0,True,False,86
25_12_02_11_00_11_15,DOWN,691.87,701.87,93,93,96,TAKE_PROFIT,702.79,97,0.04,0.043,DOWN,0.92,False,True,86
25_12_02_11_30_11_45,DOWN,2586.779,2596.779,91,90,97,TAKE_PROFIT,2602.998,97,0.06,0.0659,DOWN,6.22,False,True,86
25_12_02_12_45_13_00,DOWN,3405.628,3415.628,91,89,93,STOP_LOSS,3425.276,85,-0.06,-0.0659,DOWN,9.65,True,False,86
25_12_02_13_45_14_00,UP,3162.254,3172.254,92,94,96,STOP_LOSS,3209.411,85,-0.07,-0.0761,UP,37.16,True,False,86
25_12_02_15_00_15_15,UP,194.469,204.469,91,88,93,TAKE_PROFIT,396.324,97,0.06,0.0659,UP,191.86,False,True,86
25_12_02_15_15_15_30,DOWN,1615.641,1625.641,91,91,96,TAKE_PROFIT,1632.21,97,0.06,0.0659,DOWN,6.57,False,True,86
25_12_02_15_45_16_00,UP,3084.617,3094.617,91,90,95,TAKE_PROFIT,3173.512,97,0.06,0.0659,UP,78.89,False,True,86
25_12_02_16_45_17_00,UP,3141.1,3151.1,91,91,93,TAKE_PROFIT,3230.507,97,0.06,0.0659,UP,79.41,False,True,86
25_12_02_17_00_17_15,UP,305.52,315.52,93,92,94,STOP_LOSS,373.023,85,-0.08,-0.086,UP,57.5,True,False,86
25_12_02_17_15_17_30,UP,1133.213,1143.213,91,92,95,TAKE_PROFIT,1293.398,97,0.06,0.0659,UP,150.18,False,True,86
25_12_02_18_15_18_30,UP,1243.373,1253.373,92,89,93,STOP_LOSS,1264.83,85,-0.07,-0.0761,UP,11.46,True,False,86
25_12_02_18_45_19_00,DOWN,3451.475,3461.475,91,90,96,TAKE_PROFIT,3470.88,97,0.06,0.0659,UP,9.41,False,True,86
25_12_02_19_15_19_30,DOWN,1743.157,1753.157,91,95,97,TAKE_PROFIT,1775.502,97,0.06,0.0659,DOWN,22.35,False,True,86
25_12_02_20_45_21_00,UP,3482.724,3492.724,92,89,96,TAKE_PROFIT,3495.311,97,0.05,0.0543,UP,2.59,False,True,86
25_12_02_21_30_21_45,UP,2668.127,2678.127,91,91,95,TAKE_PROFIT,2687.688,97,0.06,0.0659,UP,9.56,False,True,86
25_12_02_22_00_22_15,UP,201.438,211.438,91,92,93,TAKE_PROFIT,279.124,97,0.06,0.0659,UP,67.69,False,True,86
25_12_02_22_30_22_45,UP,2438.445,2448.445,92,90,96,TAKE_PROFIT,2448.588,97,0.05,0.0543,UP,0.14,False,True,86
25_12_02_22_45_23_00,UP,3161.538,3171.538,92,90,95,STOP_LOSS,3235.409,85,-0.07,-0.0761,UP,63.87,True,False,86
25_12_02_23_15_23_30,DOWN,1415.568,1425.568,91,91,95,TAKE_PROFIT,1503.697,97,0.06,0.0659,DOWN,78.13,False,True,86
25_12_03_00_00_00_15,UP,579.586,589.586,91,90,95,TAKE_PROFIT,597.809,97,0.06,0.0659,UP,8.22,False,True,86
25_12_03_00_15_00_30,DOWN,1578.372,1588.372,91,89,94,TAKE_PROFIT,1602.756,97,0.06,0.0659,DOWN,14.38,False,True,86
25_12_03_00_30_00_45,UP,2538.134,2548.134,91,90,97,TAKE_PROFIT,2552.072,97,0.06,0.0659,UP,3.94,False,True,86
25_12_03_01_30_01_45,UP,2670.768,2680.768,91,90,97,TAKE_PROFIT,2685.499,97,0.06,0.0659,UP,4.73,False,True,86
25_12_03_02_00_02_15,UP,270.811,280.811,91,91,93,STOP_LOSS,300.94,85,-0.06,-0.0659,UP,20.13,True,False,86
25_12_03_02_15_02_30,DOWN,1337.002,1347.002,91,91,94,STOP_LOSS,1383.389,85,-0.06,-0.0659,DOWN,36.39,True,False,86
25_12_03_03_45_04_00,DOWN,3544.849,3554.849,91,90,95,TAKE_PROFIT,3564.203,97,0.06,0.0659,DOWN,9.35,False,True,86
25_12_03_04_30_04_45,UP,2099.691,2109.691,91,92,94,STOP_LOSS,2160.577,85,-0.06,-0.0659,UP,50.89,True,False,86
25_12_03_05_15_05_30,DOWN,1287.787,1297.787,91,90,93,STOP_LOSS,1311.055,85,-0.06,-0.0659,UP,13.27,True,False,86
25_12_03_06_45_07_00,UP,3427.368,3437.368,91,90,93,STOP_LOSS,3450.368,85,-0.06,-0.0659,UP,13.0,True,False,86
25_12_03_07_30_07_45,UP,2641.86,2651.86,91,90,99,TAKE_PROFIT,2673.963,97,0.06,0.0659,UP,22.1,False,True,86
